Title,Artist,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time signature,Chorus Hit,Sections,Target,Lyrics
Blank Space,Taylor Swift,spotify:track:1kHEuJRasudLhjvnbfc4yS,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,231827,4,36.56333,11,1,"Nice to meet you, where you been?
I could show you incredible things
Magic, madness, heaven, sin
Saw you there and I thought
Oh my God, look at that face
You look like my next mistake
Love's a game, wanna play?

New money, suit and tie
I can read you like a magazine
Ain't it funny, rumors fly
And I know you heard about me
So hey, let's be friends
I'm dying to see how this one ends
Grab your passport and my hand
I can make the bad guys good for a weekend

So it's gonna be forever
Or it's gonna go down in flames
You can tell me when it's over
If the high was worth the pain
Got a long list of ex-lovers
They'll tell you I'm insane
'Cause you know I love the players
And you love the game

'Cause we're young and we're reckless
We'll take this way too far
It'll leave you breathless
Or with a nasty scar
Got a long list of ex-lovers
"
It Don't Hurt Like It Used To,Billy Currington,spotify:track:0iA1unTbTbDOWUSlbwJ1pS,0.558,0.818,8,-4.07,1,0.0403,0.071,0,0.21,0.453,81.034,184507,4,20.2542,7,1,"I had a couple beers with one of my friends
Told him just how our story ends
Did all I could to try to make it work
But you drove my heart through the Alabama dirt

I've been at the house, climbin' them walls
Checkin' that calendar, x'in days off
Hit another bar, call another friend
Threw a few downs, and the story again

Hey, hey, what can I say?
I can just lie and say it's all okay
Oh, oh, what can I do?
Been goin' through hell gettin' over you
But it don't hurt, it don't hurt like it used to
"
Somebody,"Internet Money, Lil Tecca & A Boogie Wit da Hoodie",spotify:track:735RSTb2xbtWbDtKD9XDYi,0.63,0.671,6,-6.659,0,0.256,0.363,0,0.113,0.333,89.921,174333,4,49.36604,9,1,"Internet Money- (We love you, Tecca)

Why you jackin' static, jackin' static 'til we roll up?
I got all these bi- lovin' me like I am Sosa
Stop talkin' with your chest, lil' bitty bitch, you better bold up
Told her, ""Hit my jack,"" and when she hit me, told her, ""Hold up"" (Yeah, yeah, yeah)

I just want somebody, 'body (Yeah)
To treat me like somebody, 'body
And not like anybody, 'body
All you gotta do is love me for me, girl
I just want somebody, 'body
To treat me like somebody, 'body
And not like anybody, 'body
All you gotta do is love me for me, girl

I just want somebody, body
To treat me like somebody, body
You wanna talk? You better call me, call me (Yeah)
Don't gotta wait, don't gotta stall me, stall me (Yeah)
You know I'm on my phone, I pick it up when it ring
You know I hit you back 'cause you is my everything
You know you'd be my queen if you let me be your king
"
Build Your Kingdom Here,Rend Collective,spotify:track:0yqWOXyvDtC2ol1Idz8r8J,0.456,0.508,2,-14.339,1,0.0402,0.0218,0,0.237,0.553,133.965,257960,4,27.63936,12,0,"Build your kingdom here
Let the darkness fear
Show your mighty hand
Heal our streets and land
Set your church on fire
Win this nation back
Change the atmosphere
Build your kingdom here
We pray

Come set your rule and reign
In our hearts again
Increase in us we pray
Unveil why we're made
Come set our hearts ablaze with hope
Like wildfire in our very souls
Holy spirit come invade us now
We are your church
And we need your power
In us
Let's go

We seek your kingdom first
We hunger and we thirst
Refuse to waste our lives
For you're our joy and prize
To see the captive hearts released
"
Free The Frail,JPEGMAFIA,spotify:track:5r7OKhOQl2vM8SZnCXSQk1,0.553,0.509,1,-7.955,1,0.353,0.515,0,0.154,0.264,153.674,210570,4,30.06496,12,0,"Do you think you know me?
You think you fucking knew me
Mm, mm (ahem)
Mm, mm, mm, mm

Don't rely on the strength of my image, baby
If it's good, then it's good
Break it down, this shit is outta my hands, hey
I feel it (I feel it)
I feel (I feel it, I feel it)

I feel annoyed (feel annoyed)
I'm feelin' strange, I feel the gains, I fill a void (void)
I'm still a roach, I'm doin' shows, I feel employed (feel employed)
Even though I'm coy (though I'm coy), and you know that, boy
C'mon, I still feel the same (same)
I feel afraid, this Easy A, I'm feelin' framed (feelin' framed)
I wear a mask, I see the Banes
I'm still ashamed ('shamed)
Even though they aim, it's crazy, man

Feel like I'm losin' hope (losin' hope)
I'm on the web, I net the gross, I see the growth (see the growth)
"
Break Up With Him,Old Dominion,spotify:track:5ZManJDV3CexO66nRCkdiV,0.615,0.632,3,-5.382,1,0.0374,0.0685,0,0.108,0.56,152.035,207733,4,24.101,10,1,"Hey girl, what's up?
I know it's late, but I knew you'd pick it up
Naw, I ain't drunk
Okay, maybe I do have a little buzz but
That song came on and I just thought
What harm could come from one little call?
I know you say you're taken
But I say, ""Girl, you're taking too long

To tell him that it's over
Then bring it on over
Stringing him along any longer girl
It's just wasting precious time

Girl, you know it can't wait
Rip it off just like a band-aid
The way you look at me, girl, you can't pretend
I know you ain't in love with him, break up with him""

I know, you don't wanna break his heart
But that ain't no good reason to be keeping us apart, look
"
The Sea of Tragic Beasts,Fit For An Autopsy,spotify:track:65LADwu4rWfSiPxfM87OWT,0.233,0.931,9,-5.063,1,0.0866,1.08E-05,1.81E-06,0.117,0.152,134.987,264653,4,59.21924,10,0,"Fall in the fire with me

Inescapable agony
The rivers of ruin run deep
The skill of savagery
Only the alpha wolf claims the meat

Our path is carved with the cruelest cut
Carnage consumes all we've ever loved
The innocent blistered by the flame
Trial by fire, we burn in shame

These tragic beasts
Suffer eternally
The sad circus of humanity
Remove your wings
Rise from the sea
And fall in the fire with me

These tragic beasts
Claw through the centuries
Devouring the sons of sanity
"
How Not To,Dan + Shay,spotify:track:4n0xztUAbHPUV8G3NQvF30,0.501,0.836,11,-3.587,0,0.0491,0.208,0,0.152,0.618,159.863,192000,4,26.14243,9,1,"I can honestly understand why it's over
I can go through the motions walking away
I can give you the key and take my things back
I can find plenty things to fill my days

But I don't know how not to
Think about you, when it's late at night and quiet
And I know that I ought to be the one who
Is strong and just moves on
But I'll probably turn down your road
Knock, knock on your door
Fall back in your arms
Wake up in the morning
Hating myself and the way that I can't help
The way I still want you
I just don't know how not to
How not to, how not to
I just don't know how not to
How not to, how not to
"
Limitless (feat. Delaney Jane),Adventure Club,spotify:track:6D1kEYqdY4D3okAOfeKouI,0.511,0.724,0,-4.333,0,0.0495,0.0773,1.09E-05,0.155,0.132,80.01,244611,4,99.24203,9,0,"My innocence
How it always seem to get lost
In violence
We always seem to get caught
It's no coincidence
That we're running from the past
Forgiveness wasn't something that we have

Limitless
We're living limitless
I refuse to just exist
I rather shoot and miss
So I'mma raise my fist
And live it limitless
Limitless

Limitless
I refuse to just exist
"
The Race,Tay-K,spotify:track:3wGXyJGsCf1myH5MooQIqE,0.766,0.606,9,-6.064,1,0.456,0.00266,0,0.166,0.352,160.223,140000,4,48.76792,6,1,"I'm Lil Tay-K, I don't think you want no action (gang, gang)
You want action, you get turned into past tense (in the past)
Your boys deep? Well, let's get to subtractin' (boom, boom)
Smith & Wesson made my .9 with some compassion (skrt)

Fuck a beat, I was tryna beat a case (gang, gang)
But I ain't beat that case, bitch I did the race (skrt, skrt)
Beat it up, where I nut? Shorty face
Eli blast crackin' 4's like a vase
Pop a nigga then I go out my way (skrrt)
Do the dash then I go out the way
Rob a nigga shoes, rob a nigga lace
We tryna see a hunnid bands in our face (skrt)

Pimp gon' be eatin' good noodles every day
Bitch, I'm drawin' doodles, Tay-K paint the way
Chopper tear your dudies into fish fillet
"
Cat Daddy,Rej3ctz,spotify:track:1N4jhCFeE0hrZGYfpJsSAF,0.872,0.719,2,-8.663,1,0.235,0.0121,1.01E-06,0.246,0.32,101.967,200803,4,41.94511,12,1,"Check this out baby girl, I want you to check out a nigga,
Cattttt Dadddyyyyy!

Man I go to work, true winner
Jeans skinny, like Squidward
Lookin for your girl, just missed her
Did my cat daddy and I took her down, timber
When its cold, mamma calls it winter
Switch the feeling niggers, daddy calls it dimmer
Baby got ass chelsea calls its thinnest, UPS checks get it we deliver
Cat daddy when I dougie, cat daddy when I member
(When I member) Backwards skinnys, they for rejects only
I remember
Competition see decrease, they surrender
Smokin' Wyclef kush
Now I'm gone till november
Move your arms like your wheel chair stunt'n
Drop low grab your shoulder like you fuckin
Tell Power 106 to bang this shit
Big up to my bro Sam, he the king of this shit

Call me SpongeBob
Stackin Krabby Patties
Bitch I go to work
Do my Cat Daddy

Call me SpongeBob
"
Burn,The Stooges,spotify:track:1JVizsnYFkO43CgyShz5yS,0.281,0.923,4,-2.148,0,0.0726,0.000181,0.588,0.398,0.373,140.252,217267,4,90.94023,7,0,"Burn, burn, am I concerned?
Should I be so? Well I don't know.
The goddess of beauty, is backing into me
I got a lesson to learn.
And there's insights in the fire lights
The feelings of youth die looking for truth,
And the truth's gonna make them scream.
Cause the man of the future's a bully and bruiser
And his looking for a new one.
As the wind blows, through your window
Now you're on trial, Berlin style.

"
Hate Me,Ellie Goulding & Juice WRLD,spotify:track:6kls8cSlUyHW2BUOkDJIZE,0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025,186223,4,41.81393,10,1,"Hate me, hate me, still tryna replace me
Chase me, chase me, tell me how you hate me
Erase me, 'rase me, wish you never dated me
Lies, tell me lies, baby, tell me how you hate me

I bet you don't kiss her with your eyes closed
I bet you're still walkin' on a tightrope
Miss me so much, you've been goin' psycho
You ain't gotta say it, baby, I know (I know, I know, I know)

It's a thin line between all this love and hate (okay)
And if you switch sides, you're gon' have to claim your place (okay)
So baby, this time you're gon' have to seal your fate (okay)
Yeah, baby, this time you're gon' have to seal your fate

And tell me how you hate me, hate me, still tryna replace me
Chase me, chase me, tell me how you hate me
Erase me, 'rase me, wish you never dated me
Lies, tell me lies, baby, tell me how you hate me

Hate me, hate me, still tryna replace me
Chase me, chase me, tell me how you hate me
Erase me, 'rase me, wish you never dated me
Lies, tell me lies, baby, tell me how you hate me
"
Round Here Buzz,Eric Church,spotify:track:52ioLaTnO2J7BWY8UN2n9D,0.638,0.441,2,-9.064,1,0.0347,0.0422,1.33E-05,0.107,0.473,76.078,214627,4,27.86134,10,1,"Another Friday night
There's a line of cars leaving
Home team's got an out-of-towner
Me, I'm sitting on the hood of mine drinking
I'm just a parking lot down-and-outer

Under that high school bleacher
I drove that preacher's daughter crazy
Her mama was my homeroom teacher
And her dad was hell bent on saving me

Yeah, I'm sure there's higher highs
Where the high risers rise
But me, I'm gonna sit right here tonight, and

Catch me a 'round here buzz
Cause you ain't 'round here none
Keep putting 'em down here, 'nother round here
"
Fine China,Chris Brown,spotify:track:0yz2J4wsXFCjMjpJ6A74yV,0.654,0.731,10,-4.767,0,0.0568,0.0419,0,0.122,0.59,104.002,213200,4,39.38508,10,1,"Baby, does he do it for you?
When he's finished, does he step back and adore you?
I just gotta know, 'cause your time is money
And I won't let him waste it, oh no-n (Ow!)

Baby, just go with it
'Cause when you're with me, I can't explain it, it's just different
We can take it slow or act like you're my girl, let's skip the basics
Whoa-whoa, oh no

He's so replaceable
(Da-da-da-da, da-da-da, uh, da-da-da)
You're worth the chase you're putting on
(Da-da-da-da, da-da-da)

It's alright, I'm not dangerous
When you're mine, I'll be generous
You're irreplaceable, a collectible
Just like fine china

"
Boyfriend,Big Time Rush,spotify:track:1rKBOL9kJfX1Y4C3QaOvRH,0.614,0.857,1,-4.171,0,0.111,0.0987,0,0.177,0.677,164.146,201040,4,33.42683,7,1,"Your boy, boy, b-b-boy, b-b-boyfriend
Your boy, boy, b-b-boy, b-b-boyfriend
Your boy, boy, b-b-boy, b-b-boyfriend
Your boy, boy, b-b-boy, b-b-boy

Have you ever had the feeling you're drawn to someone?, Yeah
And there isn't anything they could've said or done? (Oh)
And everyday I see you on your own
And I can't believe that you're alone (Alone)
But I overheard your girls and this is what they said

Looking for a, looking for a

That you're looking for a boyfriend, I see that
Give me time, you know, I'm gonna be there
Don't be scared to come, put your trust in me
Can't you see all I really want to be
Is your boyfriend, can't fight that
Knock me down, you know, I'm coming right back (Right back)
I don't care at all what you done before
All I really want is to be your

Your boy, boy, b-b-boy, b-b-boyfriend
Your boy, boy, b-b-boy, b-b-boyfriend (Ey)
Your boy, boy, b-b-boy, b-b-boyfriend
Your boy, boy, b-b-boy, b-b-boyfriend (Ey)
"
The Weekend,SZA,spotify:track:6gU9OKjOE7ghfEd55oRO57,0.487,0.366,8,-9.405,0,0.0531,0.241,0,0.126,0.161,68.191,272187,5,39.45954,9,1,"You say you got a girl
How you want me?
How you want me when you got a girl?
The feelin' is reckless of knowin' it's selfish
Knowin' I'm desperate
Gettin' all in your love, fallin' all over love, like
Do it 'til it hurts less
Hanging out the back, all up in your lap
Like is you comin' home?
Is you out with her?
I don't care long as you're here by 10:30
No later than, drop them drawers
Give me what I want

My man is my man, is your man
Heard it's her man too
My man is my man, is your man
Heard that's her man
Tuesday and Wednesday, Thursday and Friday
I just keep him satisfied through the weekend
You're like nine to five, I'm the weekend
"
Do You Want To Build A Snowman?,"Kristen Bell, Agatha Lee Monn & Katie Lopez",spotify:track:2yi7HZrBOC4bMUSTcs4VK6,0.306,0.121,0,-15.551,0,0.0554,0.85,0.000176,0.257,0.166,174.055,206507,4,35.31831,10,1,"Elsa?
Do you wanna build a snowman?
Come on, let's go and play!
I never see you anymore
Come out the door
It's like you've gone away

We used to be best buddies
And now we're not
I wish you would tell me why!

Do you wanna build a snowman?
It doesn't have to be a snowman"
Money On You,Chris Blue,spotify:track:35ap6ekPdkGkiUkWfWhZB4,0.629,0.723,0,-5.988,1,0.0433,0.0207,0,0.188,0.514,101.016,194663,4,30.47376,9,1,"Can we get a little up close and personal
Somewhere alone, Somewhere alone
Ain't nobody else in my peripheral
You got it all, You got it all

I've got a feeling, we could could be golden
Yeah we got nothing to lose

My Money's on you for the rest of the night
You could be the highlight
Come bet on me too if you want a good time
I could be the highlight
My money's on you, you
"
When The Curtain Falls,Greta Van Fleet,spotify:track:2ZMI0QNoqU9fQZFirR9WpK,0.535,0.975,0,-2.959,1,0.0647,0.0297,0.126,0.0482,0.689,96.004,222960,4,26.9422,8,0,"One, two, three, four

Well, you're so pretty and I love you so
You know I'm your biggest fan
I saw your picture and it's the best
The finest in the land

Camera lights and action
Yeah, the words you know so well
You're in and out of fashion
In Hollywood of Hell

When the curtain falls
Walk the hollow walls, babe
Once a valley doll
Now you're not at all, no
"
