Title,Artist,URI,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time signature,Chorus Hit,Sections,Target,Lyrics
Jump,Kris Kross,spotify:track:27AHAtAirQapVldIm4c9ZX,0.749,0.745,2,-10.625,1,0.164,0.000501,0.00403,0.333,0.481,101.972,195107,4,47.80584,10,1,"Jump, jump
You should know, you should know that ahhh
Kris Kross is not having anything today
As we stand there totally krossed out
We commence to make you

Jump, jump
The Mac Dad will make ya Jump Jump
The Daddy Mac will make ya Jump Jump
Kris Kross will make ya Jump Jump

Don't try to compare us to another bad little fad
I'm the Mac and I'm bad givin' ya something that you never had
I'll make ya rump rump wiggle and shake your rump
'Cause I'll be kicking the flavor that makes you wanna Jump
How high? Real high
'Cause I'm just so fly
A young loveable, huggable type of guy
And everything is to the back with a little slack
'Cause inside-out its wiggida wiggida wiggida wack
I come stompin' with somethin' pump to keep you jumpin'
R&B, rap and bullcrap is what I'm dumpin'
And ain't something about Kris Kross we all that
So when they ask do they rock say believe that

Jump, jump
The Mac Dad will make ya jump, jump
A Daddy Mac will make ya jump, jump
Kris Kross will make ya jump, jump
Uh huh uh huh
Jump, jump
The Mac Dad will make ya jump, jump
A Daddy Mac will make ya jump, jump
"
"Too Gone, Too Long",En Vogue,spotify:track:2IOjsucrORGHHlqIlF3OAF,0.621,0.683,5,-7.488,0,0.0396,0.149,2.87E-06,0.0964,0.684,148.026,282693,4,44.1003,12,1,"Did I hear you say that
You want another chance
You need another try
You're ready to reclaim your prize

So, you want my love back
Why'd you let it slip away
Why'd you ever let me go
Your change of heart has come too late

Well, the door is locked
You can't get in
The game has changed
You've been

1 - Too gone, too long, baby
To ever get back again
In my heart

Too gone, too long, baby
You're too many tears too late
To ever come back, to get back in my arms

"
Funny How Time Flies,Intro,spotify:track:6JFqUBSzyeBo0G6WFSrzjk,0.643,0.7,10,-6.814,0,0.221,0.02,0,0.115,0.578,170.159,284573,4,45.30798,13,1,"Funny how time flies
Funny how time flies when you're making love
Funny how time flies when you're making love
Funny how time flies when you're making love

Funny how time flies when you're making love
It goes on and on, and on we just can't go wrong
Funny how time flies when you're making love
It goes on and on, and on we just can't go wrong

Saturday night, I feel alright heading to your place
Kiss your lips, fingertips slide down past my waist
Feel the heat, rising me just inside your door
Throw me down, back to the ground under and explore, yeah

You keep my mind on baby you know what to do
The way you slide down on me I get so into you
Girl your love is what I need and I don't want to be missin'
So do whatever you want to me tonight
And let the time keep on slippin', slippin'

Funny how time flies when you're making love
"
I'd Do Anything For Love (But I Won't Do That),Meat Loaf,spotify:track:391CwgcBxvUHmEKda2b5In,0.419,0.672,2,-6.353,1,0.092,0.623,0,0.412,0.304,105.212,316467,4,34.7798,17,1,"And I would do anything for love, I'd run right into hell and back
I would do anything for love, I'll never lie to you and that's a fact
But I'll never forget the way you feel right now, oh no, no way
And I would do anything for love, but I won't do that, I won't do that

Anything for love, oh I would do anything for love
I would do anything for love, but I won't do that, oh I won't do that

Some days it don't come easy, and some days it don't come hard
Some days it don't come at all, and these are the days that never end
Some nights you're breathing fire, and some nights you're carved in ice
Some nights you're like nothing I've ever seen before or will again

Maybe I'm crazy, but it's crazy and it's true
I know you can save me, no one else can save me now but you
As long as the planets are turning, as long as the stars are burning
As long as your dreams are coming true, you better believe it

That I would do anything for love, and I'll be there 'til the final act
I would do anything for love, and I'll take a vow and seal a pact

But I'll never forgive myself if we don't go all the way tonight
And I would do anything for love, oh I would do anything for love
Oh I would do anything for love, but I won't do that, no I won't do that

I would do anything for love, anything you've been dreaming of
But I just won't do that
I would do anything for love, anything you've been dreaming of
But I just won't do that
I would do anything for love, anything you've been dreaming of
But I just won't do that

Some days I pray for silence, and some days I pray for soul
Some days I just pray to the God of sex and drums and rock 'n' roll
Some nights I lose the feeling, and some nights I lose control
"
Friends,John Michael Montgomery,spotify:track:3cllg2r81NdWYVTNWbQKqQ,0.62,0.401,9,-10.279,1,0.0288,0.23,0,0.0745,0.238,143.961,234000,4,25.64858,12,1,"You say you want to be friends
That's a newly sharpened blade
That's a dagger to the heart
Of the promises we made
That's a chapter full of pain
A season full of rain
A dark and stormy night
Spent all alone

Friends
Get scattered by the wind
Tossed upon the waves
Lost for years on end
Friends
Slowly drift apart
They give away their hearts
Maybe call you
"
The Undefeated,Iggy Pop,spotify:track:6Bx1zMpuy4ucxaYB9VEwoE,0.582,0.881,2,-9.914,1,0.0281,0.013,0.000832,0.201,0.853,131.918,305040,4,58.16896,16,0,"Here we go

I was gently raised, fussed over in school
Fed and housed and entertained
Wanting to be cool
Summers in the grass
Winters warm and slow
Until the one thing on my mind was to just get out and go

We're the undefeated
We got what they want
We're so bored and spoiled
Life is just a bag of pot

We are the undefeated
TV in the shade
Girls at all our parties
We have really got it made
Yeah

There's a real mean world outside
Where many lives are lost
But struggle builds character
"
Best Cock on the Block,Bitch and Animal,spotify:track:2v9iDETgjeaohEdsO7E92w,0.817,0.66,1,-9.682,0,0.214,0.175,0.000187,0.104,0.744,122.22,219987,4,60.15258,8,0,"It's two in the morning

My beeper's going off
I'm naked, i roll over
Enough is enough
These bitches always calling me
Morning, noon, and night
Gladys and rhonda
Darlene, she is tight, right?

What can i say?
They can't stay away
From the best cock on the block today
It's eternally hard

I've got five different sizes, shapes and colors
Come over and try me, i am like no other
You like 'em big?
I got a gmc brand
You like 'em little?
I got a mini pickle
I aim to satisfy i aim to please
"
Can You Stop The Rain,Peabo Bryson,spotify:track:1wdRUG6k5CmmMhcaD2fy4k,0.691,0.428,3,-9.722,0,0.0356,0.21,0,0.264,0.101,119.86,334773,4,34.39393,13,1,"Here's another morning without you
Here's another day, will I get through it
Without breaking down?
Haven't seen the sun since you've been gone
Like my heart, I lost it when you left me
And it can't be found

How can I go on?
Baby, I'd be living on memories
Of you and me
All the love we made
All those tender nights
And those endless days
They're all here inside

Baby, can you stop the rain from falling?
Won't you chase my clouds away?
I'd give anything to see the sun again
Only you can stop these tears from falling
I can't face another day
Baby, can you stop
"
My Love Is For Real,Paula Abdul,spotify:track:184PRkSaxD8sLMCav7koKg,0.64,0.713,1,-7.494,0,0.0334,0.0489,0.00636,0.279,0.216,96.968,320773,4,35.28721,9,1,"My love
My love is for real

I made mistakes when I played with your mind
Gave you excuses with each story line

If you ask me how I feel
My love is for real

Watching you wondering what I feel inside
Deep in my soul I've got nothing to hide

If you ask me how I feel
My love is for real

If you ask me how I feel
My love is for real
"
Like a Bad Girl Should,The Cramps,spotify:track:1tWBG6tgeys7xs4ksD4LGR,0.55,0.848,11,-5.608,0,0.0491,0.0348,0.0791,0.153,0.802,108.842,185427,4,31.28456,9,0,"I love your ass, for bad or worse
I love your nasty way you curse
When you sit down, it's wild how you sit
Grind your heel in the ground, the groovy way you spit

Ooh you look good
Ooh you smell good
Ooh you taste good
"
Taking Everything,Gerald Levert,spotify:track:7x3ryI2jxZohGo7SZt2Tlq,0.679,0.71,3,-5.395,0,0.0453,0.0887,0,0.107,0.299,113.769,325667,4,45.10546,14,1,"To my heart
To my car
To my crib
My kids, everything

Never thought you bring me so much pain
Lord knows I tried to keep you happy, girl in every way
I'm on the road doing my thing, trying to keep you laced
Trying to keep a smile upon your face, girl

Put all my happiness in vain
Or did I place in you a little too much faith
Now nothing memories
Never thought that this would be the price I had to pay

You took my heart, you took my car
You took my crib, yes, you did
Got the nerve to take my kids
Got the nerve to take my kids

Took my love and my life
Girl, you took my soul
Taking everything from me
Taking everything from me

You took my heart, girl, you took my car
And you took my crib, tryin' to take my kids
Girl, you took my love, then you took my soul

Everything, everything
Everything, everything

"
Born on a Train,The Magnetic Fields,spotify:track:2liyzHCv1OyNgfXLV8gOZZ,0.494,0.704,11,-10.423,1,0.0418,0.334,0.0594,0.695,0.727,119.969,225693,4,23.47156,11,0,"Some roads are only seen at night.
Ghost roads, nothing but neon signs.
But some nights the neon gas gets free
And turns into walking dead like me.

And I've been making promises I know I'll never keep.
One of these days I'm gonna leave you in your sleep.
I'll have to go when the whistle blows, the whistle knows my name.
Baby, I was born on a train.

I know that you were never young,
"
I Shot The Sheriff,Warren G,spotify:track:5uC1sC1OmVKfU0m5opiY25,0.859,0.68,10,-9.213,0,0.159,0.0289,1.09E-05,0.261,0.753,91.444,250240,4,32.95619,11,1,"Ee
This town is run by martial law
And Warren G are the marshall
So, Warren G, just pick up yourself everytime
'Cause you don't know, I say you rule!

(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)
(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)

I had to shoot the sheriff, it was justifiable
He mistaked me for somebody who was liable
For more than many murders, LA's a war field
We keep hittin' war shields
Streets keep souls, young brothers lose control
I seem to maintain through this
Watch where you kick it, they'll put you in a twist
And it ain't nobody like my down ass hommie
And the police always tryin' to pin some bullshit on me

I keep away from fools
They do crime and attract cops
Cops got guns and cuffs
And cells to stuff you in

(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)
(I shot the sheriff)
But I did not shoot the deputy
"
"One Life, One Chance",H2O,spotify:track:24VS4V1ZDjsqkDu1l08Y8j,0.313,0.927,0,-6.484,1,0.0682,0.00544,0,0.29,0.633,157.295,115133,4,36.93735,7,0,"What if I said I was an accident waiting to happen
Would I trip and fall, fall on my words
And would you say, say that I was wrong
My words were out of place
Went where I didn't belong?

This to me is fact and fiction plays a role
Confusing situations that I can't control
Heart of the matter, it beats with pride
Sometimes, I wear it on my sleeve
Sometimes, I keep it inside
"
Run,Collective Soul,spotify:track:5C9OFRqE2KHK7bOk2Z2z49,0.552,0.727,11,-7.015,1,0.0242,0.0275,0.00121,0.0796,0.653,95.989,273453,4,71.02886,10,1,"Are these times contagious?
I've never been this bored before
Is this the prize I've waited for?

Now, with the hours passing
Theres nothing left here to mature
I long to find a messenger

If I got a long way to run
If I got a long way to run
Yeah, I run

Is there a cure among us
"
Wishlist,Pearl Jam,spotify:track:7hObovvcbBpXgZHQ9if4WU,0.623,0.342,0,-8.694,1,0.038,0.0134,0.00412,0.106,0.101,115.032,206587,4,51.07621,10,1,"I wish I was a neutron bomb, for once I could go off
I wish I was a sacrifice but somehow still lived on
I wish I was a sentimental ornament you hung on
The Christmas tree, I wish I was the star that went on top

I wish I was the evidence, I wish I was the grounds
For 50 million hands upraised and open towards the sky
"
One More Day,New Edition,spotify:track:61jNGa6MxlzLNsDqyqn0Bi,0.655,0.742,7,-6.247,1,0.0448,0.402,3.03E-05,0.106,0.429,88.031,304467,4,35.62068,9,1,"Yeah, I can't deny it
On the inside, I'm slowly dyin'
But with a little love, it'll be alright
Just give me one more day
I promise I'll make it up to you
I never meant to hurt you, baby
Just trust me
Listen

I can't deny it
That you got me cryin' you see
And I'm, I'm slowly dyin'
So we can't give up tryin' to be

With a little love it will be all right
With a little kiss let me hold you tight
With a little peace it could be so fine
And baby don't you leave me tonight

I just need one more day
And I won't make you cry
"
Do You Know What I Love the Most?,Saves The Day,spotify:track:04rQMS9zENBnIVyV1JIsxA,0.367,0.955,1,-4.744,0,0.0462,0.000746,0,0.216,0.865,107.264,94680,4,39.90234,5,0,"Do you know what I love the most?
Even suburbs would be o.k.
With you beneath my sheets;
Breeze in my window
'Cause we will go there, ignore all our neighbors
I think I'll bring you breakfast, play Johnny Cash on the stereo
I'll sit in the lazy chair all day remembering the things you do
"
God Is a Number,Sleater-Kinney,spotify:track:4IeUdMdxaW4m1tJWwaz58E,0.474,0.946,11,-4.758,1,0.0363,0.544,0.222,0.0507,0.725,136.687,223920,4,34.65871,11,0,"We're a reference number, a code, a screen.
An army out of digits, out of fax machines.
Mapping out the head and heart, mapping out the history.
If a part does not compute, cut it out, cut it free"
You're Beginning To Get To Me,Clay Walker,spotify:track:0cwJIOwflRPDTcmz2ApX0B,0.536,0.582,4,-6.589,1,0.0397,0.184,0,0.109,0.491,83.238,161533,4,35.81174,8,1,"I can't sleep at all
I'm makin' late night calls
Just to talk to you and hear your voice again
That flower shop on Main
Knows me by my first name
And how I want the card to read
And where I want the roses sent

Now I'm not sayin' I'm in love
I'd admit it if I was
I'm just saying I believe
You're beginning to get to me
The way I need you all time
The way you hold this heart of mine
"
We Didn't Start The Fire,Billy Joel,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,0.712,0.967,7,-5.206,1,0.047,0.0771,0,0.356,0.895,145.024,287733,4,34.10485,17,1,"Harry Truman, Doris Day, Red China, Johnnie Ray
South Pacific, Walter Winchell, Joe DiMaggio
Joe McCarthy, Richard Nixon, Studebaker, television
North Korea, South Korea, Marilyn Monroe

Rosenbergs, H-bomb, Sugar Ray, Panmunjom
Brando, ""The King and I"", and ""The Catcher in the Rye""
Eisenhower, Vaccine, England's got a new queen
Marciano, Liberace, Santayana, goodbye

We didn't start the fire
It was always burning, since the world's been turning
We didn't start the fire
No, we didn't light it, but we tried to fight it

Joseph Stalin, Malenkov, Nasser and Prokofiev
Rockefeller, Campanella, Communist Bloc
Roy Cohn, Juan Peron, Toscanini, Dacron
Dien Bien Phu falls, ""Rock Around the Clock""

Einstein, James Dean, Brooklyn's got a winning team
Davy Crockett, Peter Pan, Elvis Presley, Disneyland
Bardot, Budapest, Alabama, Krushchev
Princess Grace, Peyton Place, Trouble in the Suez

We didn't start the fire
It was always burning, since the world's been turning
We didn't start the fire
No, we didn't light it, but we tried to fight it
"
